-7.367710E-01	-2.703669E-01	-8.391427E-01	+5.492178E-01	+1.135033E+00	-1.487686E+00	+7.272934E-01	-2.071321E+00	+9.935190E-02	+1.147740E+00
-4.627291E-01	-1.069544E+00	+5.507707E-01	+1.088051E+00	+9.673776E-01	-2.207166E-01	+6.156228E-01	+2.353928E+00	+1.008793E+00	+3.115108E+00
+4.787021E-01	+3.227825E-01	-8.319124E-01	-1.918997E-01	+1.001386E+00	+4.339802E-03	-7.833488E-01	+1.287028E+00	+6.417881E-01	+4.528854E-02
+1.120908E+00	-4.832356E-01	-1.152620E+00	+1.055655E+00	-1.465077E+00	-5.717342E-01	+2.879274E-01	-6.594470E-01	+1.092256E+00	+3.772942E-01
+1.664360E-01	-1.196990E+00	+3.652459E-02	-1.350418E+00	-6.217017E-01	-1.139824E+00	+2.610655E-01	-1.070285E+00	+3.267137E-01	+4.394659E-01
-3.236877E-01	+2.213570E-01	-5.009538E-01	+5.193261E-01	-7.334924E-01	+1.393212E-02	+6.312205E-01	+8.691145E-01	-3.300975E-01	-9.512124E-01
+1.562172E+00	-8.830144E-02	-1.809189E+00	+1.279730E+00	+1.962989E+00	-1.575117E-01	-1.459742E+00	-5.003085E-01	-1.019916E+00	+1.428957E+00
-2.525377E-01	+6.444414E-01	+1.535816E+00	+1.514301E+00	-1.604053E+00	-1.213945E+00	+5.072708E-01	+6.902597E-02	+1.059008E-02	-3.913625E-01
-8.389462E-01	+1.015069E+00	-2.615816E-01	+1.445031E+00	-1.310947E+00	-1.275471E+00	-7.492521E-02	+1.882981E+00	-4.559090E-02	+6.678355E-01
-8.627373E-01	+2.696244E-01	+1.209947E+00	+4.992076E-01	-5.818990E-01	+1.060172E+00	-2.777647E+00	-1.474832E+00	-9.701042E-01	-1.082855E+00
-1.483122E+00	+1.807442E-01	-3.972517E-01	-5.284931E-01	-1.702373E-01	-1.980000E+00	-2.624992E-01	-1.185038E-01	+1.113502E-02	-1.048046E+00
+9.210522E-01	-4.030295E-01	+1.456861E+00	-3.105721E-01	+5.513169E-01	+9.921773E-01	+6.825774E-01	+1.424592E-01	-1.658036E+00	+1.602474E+00
-9.866564E-01	-2.953844E-01	-2.507685E+00	+4.463433E-01	-8.646161E-01	+1.316293E+00	+1.821938E+00	+1.104259E+00	-2.153374E+00	+4.495145E-01
+1.377370E-01	-5.940584E-01	-6.982264E-01	+5.776773E-01	+1.199613E+00	-1.144008E+00	-7.736170E-01	-6.452687E-01	-2.463898E-01	+4.318203E-01
+3.868195E-02	-4.925515E-01	-1.828431E+00	+1.060636E+00	-1.213491E+00	-5.338370E-01	-1.134441E+00	+1.927608E+00	-4.547827E-01	+4.510187E-01
+2.645999E-01	+4.600795E-01	+3.396790E-01	+4.569156E-01	-1.784607E-01	-2.115675E+00	-5.284010E-02	-5.796310E-01	-2.499022E-02	+1.356833E+00
-8.464874E-01	-8.768418E-01	-1.700009E+00	-1.261471E-01	-8.303400E-01	-2.848285E-01	+1.563332E-01	-6.242703E-01	+7.227374E-02	+7.748859E-01
-1.025575E-01	-1.056755E+00	+1.439144E+00	-2.527821E+00	-9.852723E-01	+2.330777E+00	+1.164138E+00	+4.422833E-01	+2.810111E-01	+7.049247E-01
-5.161056E-01	+5.058904E-01	-1.554188E+00	-4.773107E-01	+3.321474E-01	+1.051533E+00	+1.485792E+00	+4.174978E-01	+1.861449E-02	-3.914086E-01
-2.648563E-01	-3.412681E-02	+3.459058E-02	+2.682436E-01	-2.804236E-01	+3.143553E-01	-5.756472E-01	-2.316390E-01	+4.973323E-01	-8.789908E-01
+1.788366E+00	+1.308804E+00	-1.659895E-01	+5.196267E-01	-1.010593E+00	+9.626553E-01	-2.477761E+00	+7.267024E-02	-3.679050E-01	-2.902527E-01
-5.339039E-01	-6.115115E-01	-1.021229E+00	-1.456365E+00	-9.940571E-01	-1.557902E-01	-4.215812E-01	-7.317339E-01	-1.196599E+00	-1.675405E-01
-4.857445E-01	+3.840916E-03	-1.054272E+00	-4.399613E-01	+1.051087E+00	-1.802300E+00	-3.994907E-02	-1.412025E+00	+5.739302E-01	-5.942028E-01
+2.586740E-01	+4.636710E-01	+1.004244E+00	+2.801324E-01	-9.034433E-01	+9.519413E-01	+4.006830E-01	+1.513188E+00	+1.614689E+00	+2.549268E-01
-5.623180E-02	+2.254215E-01	+6.461331E-01	+1.106083E-01	+4.237549E-01	-6.539641E-01	+5.691279E-01	+9.815207E-01	-6.231696E-01	+2.159679E-01
+3.529703E-01	+1.764438E-01	-1.048109E+00	+3.973270E-01	+1.198091E+00	+8.413541E-01	-3.055091E-02	+9.552226E-01	+5.861531E-01	+1.325954E+00
+1.609336E-03	+1.515147E+00	+1.943671E+00	+1.379453E+00	-4.331936E-01	-9.932896E-01	-2.403655E-01	+5.582969E-01	+3.409757E-01	+1.897125E+00
-1.706562E-01	-2.240378E-01	-1.848605E-01	+2.474226E+00	-4.966831E-01	+1.085844E+00	+1.594676E+00	+6.054683E-01	+3.418792E-01	+4.018089E-01
+3.829980E-01	-7.831837E-01	+3.206118E-01	+2.798220E-01	-1.889703E+00	-1.860510E+00	+2.396877E+00	-1.507750E+00	+1.924022E-01	+2.356832E-01
+4.024920E-02	-9.503706E-01	+9.656242E-01	-1.350698E+00	+1.820591E-01	+2.830673E-01	+9.951769E-02	-8.369849E-02	-1.249143E+00	-1.481619E+00
+4.306572E-01	-7.429400E-01	-6.242478E-01	+1.157392E+00	-8.446083E-02	-1.100002E-01	+1.251345E+00	+2.969704E-01	+3.283432E-01	+3.978369E-01
-1.130781E+00	-6.902471E-01	-4.179248E-02	+2.539555E-01	-6.548803E-01	-4.824884E-01	-1.621708E+00	-1.681732E+00	+1.220875E+00	-7.060383E-01
-9.210433E-01	-5.556364E-01	+2.337067E-01	-2.393554E+00	+5.556238E-01	-7.935761E-01	+4.528351E-01	+3.691063E-01	-6.661515E-01	-1.794340E+00
+2.385412E-02	+1.290831E+00	+6.660912E-01	+1.235183E+00	+7.683404E-01	+1.078023E+00	-1.989495E+00	-1.657874E+00	+1.379819E-02	-4.712770E-01
+4.323657E-01	+1.237352E+00	+2.860919E-02	+1.109031E+00	-6.369816E-01	-6.338433E-01	+1.474670E+00	-5.663613E-01	-1.510449E+00	-1.621585E+00
-9.186236E-02	-1.052752E+00	+6.959599E-01	-7.670574E-02	+1.205868E+00	+3.893563E-01	-3.359071E-01	-1.116230E+00	-1.532162E+00	+1.829051E+00
-9.613491E-01	-2.058389E-01	-3.349198E-01	+1.216381E+00	-9.005095E-02	-1.151106E+00	-5.984802E-01	+1.068918E-01	-9.875571E-02	+2.730403E-02
+1.552125E+00	-2.220571E-01	-1.739067E+00	-9.146065E-01	+4.729629E-01	-7.404680E-01	+2.036262E-01	+1.586428E+00	+4.413418E-01	-8.734069E-01
-3.794355E-01	+8.059806E-01	+5.693244E-01	+3.404735E-01	+2.199605E-01	+5.259839E-01	-1.398264E+00	-9.446571E-01	-1.914466E+00	-1.047443E-01
-1.173977E+00	+4.440931E-01	-1.506658E+00	+1.169279E+00	-1.673017E-01	-1.426999E+00	+5.502413E-01	+9.627763E-01	-5.247900E-01	+1.730341E-01
+1.084223E-01	-1.634379E-01	+1.503914E+00	-1.104059E+00	+6.788402E-01	-9.279678E-01	+6.554585E-01	-6.201463E-01	-1.542691E+00	-1.423154E+00
+1.464605E+00	+7.644154E-02	+7.863237E-01	-1.473335E-01	-9.306669E-02	-2.302035E+00	+8.224083E-01	-4.527080E-01	+1.417958E+00	+1.376174E-01
-2.698871E-01	-2.921891E-01	+1.506530E-01	+5.167469E-01	+6.569627E-01	-7.829092E-01	+4.938160E-01	-1.086638E+00	-2.367034E-01	-8.908361E-01
-9.361504E-01	+7.812973E-01	+3.036494E-01	+8.136224E-01	-1.374573E+00	+9.195340E-01	+5.487407E-01	-2.738098E+00	-1.245935E+00	-3.554378E-01
-1.092852E+00	-4.922402E-01	-3.274935E-01	-6.308131E-01	+6.739518E-02	+9.087976E-01	+7.208649E-01	+7.432202E-01	+1.009375E+00	+1.234978E+00
+1.726792E-01	+1.093239E+00	+1.892838E+00	+7.205068E-01	+4.599483E-01	-1.840470E+00	-5.197070E-01	+1.077233E+00	-1.517723E+00	-1.850717E+00
+9.822765E-02	-3.827114E-02	+9.127567E-01	-8.068151E-01	-1.106177E+00	-1.224861E+00	-2.834439E-01	+5.523340E-01	-3.956635E-01	-9.643524E-01
+9.381967E-01	-1.057207E+00	-1.733256E+00	-1.930272E-01	-5.545444E-01	-1.160967E+00	-6.383566E-01	+1.447905E+00	+4.853907E-02	-7.959300E-01
-6.710201E-01	+1.070877E-01	-3.529642E-01	+4.414100E-01	-1.491552E+00	+4.776364E-01	-3.128619E-01	-1.278891E+00	+8.681373E-01	-2.626067E-01
+9.816838E-02	+7.713720E-01	+5.735634E-02	-2.154727E-01	+4.771866E-01	-1.999402E+00	-6.775191E-01	-5.769565E-01	+2.537888E-01	-1.429941E-02
-1.065647E+00	-9.874491E-02	-2.827430E+00	-9.056852E-01	-2.579578E-01	+4.727978E-01	+6.556939E-01	-5.483753E-01	+1.054248E+00	+7.257716E-01
-4.564210E-02	-1.547980E-01	-3.278962E-01	-7.274941E-01	-1.388370E+00	-1.645660E+00	-3.789399E-01	-3.815960E-01	+7.631176E-01	+1.247875E+00
-3.188887E-01	-6.130846E-01	-1.180128E+00	+9.566170E-01	-6.410709E-01	-1.307295E-01	-2.904623E+00	-1.445584E-01	-1.066024E+00	+8.190991E-01
-2.723285E-01	-3.895732E-01	-1.206239E+00	+1.394782E-01	+3.430204E-01	-3.603677E-01	+5.836743E-01	-1.423881E-01	+1.321063E+00	-1.119456E+00
+7.928820E-01	-4.113901E-01	-7.653715E-01	+3.798691E-01	+6.887456E-01	-5.397031E-02	+4.197763E-03	+1.190530E+00	+1.133724E-01	-8.310439E-01
+3.668111E-01	-1.158387E+00	+3.371647E-01	+1.753929E+00	+1.002386E+00	-1.432467E+00	+1.979488E+00	+2.549710E+00	+8.974837E-01	-1.814513E+00
+4.216035E-01	-8.932186E-01	+1.725708E+00	+1.369801E-01	+3.073251E-01	+2.244655E+00	+1.840779E-01	+1.036027E+00	-1.397711E+00	-1.888207E-01
+1.528021E+00	-3.496311E-01	-1.411095E+00	-1.477409E-01	-2.843870E-02	-6.011272E-03	-2.851385E-01	-8.500259E-02	-1.047102E+00	-2.059838E-01
+2.719425E-01	+1.058828E+00	+3.219750E-01	-5.726282E-01	-9.509297E-01	-4.956398E-02	+2.414932E-01	-6.515386E-01	+1.597515E-01	+1.420594E+00
+1.453437E+00	-1.150794E+00	-6.564194E-01	+2.506745E-01	-2.036818E+00	+1.969768E-01	+7.524069E-03	+6.542632E-02	+1.536216E+00	+4.835797E-01
-2.634390E-01	-1.643644E+00	+1.224828E+00	+1.269908E+00	-6.009623E-01	-3.300922E-01	-1.265706E+00	-4.038593E-01	-1.636773E+00	-1.200716E+00
+5.685912E-01	+1.116425E-01	-1.131920E+00	+7.448195E-01	-9.341664E-01	+2.216968E-01	+3.948289E-01	+1.144890E+00	+9.225407E-01	+2.166452E+00
+2.115458E+00	-1.648382E+00	+1.284092E+00	+1.311722E+00	-7.836366E-01	+2.875003E-01	-7.642448E-01	-2.742194E-01	-1.160926E-01	+4.634698E-01
-7.481441E-01	-1.374149E+00	-3.376551E-01	-1.738075E-01	-1.560710E+00	-2.323507E-01	+2.215356E+00	+1.469731E-01	-6.140894E-01	+1.351427E-01
+1.738012E+00	+1.944811E-01	+2.062975E-01	-6.831521E-01	+7.563491E-01	-1.963621E-01	-2.814350E-01	+3.624033E-01	+2.444702E-01	+3.471027E-01
+3.239178E-01	+1.425562E+00	+5.029156E-01	+4.543301E-01	+8.741440E-01	-7.818158E-01	+2.842971E-01	-1.758100E+00	+1.381544E+00	-5.877595E-01
-7.461806E-01	-3.622122E-01	+9.016249E-01	+1.662545E+00	+1.488054E+00	-1.032196E+00	-7.512422E-01	+9.300219E-02	-3.618201E-01	-1.068980E+00
-1.066803E+00	+7.992295E-01	+1.395856E-01	+5.287122E-01	+1.141636E+00	-8.633184E-01	+7.140989E-01	+2.027304E-01	-4.563044E-01	+1.318861E-01
+4.065292E-01	-3.521959E-01	+7.816497E-01	-1.685457E-01	+3.920590E-01	-5.552593E-01	+8.379157E-01	+7.593019E-01	-5.992080E-02	-1.485607E+00
-8.011458E-01	+5.128608E-01	+1.613444E+00	-3.806738E-01	-6.975705E-01	-9.417669E-02	-1.470245E+00	-3.771778E-01	+1.139044E+00	-2.001298E+00
-2.799760E-01	-2.912433E-01	-7.232968E-01	+1.501690E+00	-3.354457E-01	+1.600981E-01	-7.154730E-01	+1.428592E+00	+5.698020E-01	-1.096657E+00
+6.229952E-01	+7.530026E-01	+4.199972E-01	-1.314098E-01	+2.664414E-01	+2.362446E-01	+2.088924E-01	+1.261893E+00	-5.475315E-01	+1.592274E+00
-8.317828E-01	-1.208463E+00	+1.047094E+00	+1.436617E+00	-1.238492E+00	-1.729353E-01	-6.871475E-01	+1.260976E-01	+6.047245E-01	-6.941986E-01
-7.318761E-01	-1.034054E+00	-1.572728E-01	+5.913932E-02	-1.142320E-01	-2.864077E-01	+1.542617E-01	+8.322010E-01	+1.107706E+00	-4.307926E-01
+1.864157E+00	+1.416067E-01	+1.283744E+00	-8.156722E-01	-6.401471E-01	-2.995977E-01	+6.036007E-01	-3.924570E-01	+3.124937E-03	+1.710213E+00
+1.626242E+00	-4.063854E-01	-1.250914E+00	+9.308292E-01	-1.777566E+00	+8.158133E-01	-4.315040E-01	+6.453492E-01	+8.385589E-03	+7.575257E-01
-4.820500E-03	+7.116635E-01	-1.787075E+00	+7.253692E-01	+1.640971E-02	-1.500712E+00	-1.629541E-01	-7.117584E-01	+1.055853E-01	+1.547692E-01
+2.713868E+00	-1.756351E+00	-1.310979E+00	-2.482022E-01	+1.934595E-01	-2.178537E-01	-9.418493E-01	-1.950404E+00	-1.328976E-02	+1.734605E+00
-1.644935E-01	-1.574156E+00	+9.969942E-01	+1.352833E+00	-1.403614E+00	+7.000039E-01	-8.503595E-02	+7.641817E-01	-3.107210E-01	-1.260212E-01
-1.926655E+00	+5.935064E-01	+3.461372E-01	-4.579505E-01	-1.005801E+00	+7.388252E-01	-1.420416E+00	-6.504736E-01	-7.574855E-01	-3.340237E-01
-2.628810E+00	-1.889456E+00	-1.207323E+00	-1.219796E+00	-1.116333E+00	+1.331584E+00	-2.232253E-01	+1.524332E+00	-1.467929E+00	+1.074965E+00
-1.624624E+00	-7.629423E-01	-3.167348E-01	+7.832878E-01	+1.002476E+00	+2.461548E+00	-2.779068E-01	+6.372448E-02	+1.179473E+00	-2.587540E-01
-7.237821E-01	+1.248256E+00	+2.770659E-01	-6.763644E-02	-4.001911E-01	-1.567535E-01	+1.545261E+00	+1.778034E-01	-8.822794E-01	-4.657826E-01
-6.897962E-01	-4.560702E-01	+2.928388E-01	-3.192115E-01	-6.748272E-01	+1.141200E+00	+5.579873E-01	+8.582832E-01	-2.808988E-01	+2.208078E+00
+6.300489E-01	-8.157060E-01	+7.180739E-01	-2.342816E-02	+7.963729E-01	-5.522458E-01	+4.638035E-01	-1.070094E+00	+5.985674E-01	+8.457703E-01
-1.195803E+00	+1.219552E+00	-6.659084E-01	+4.999824E-01	+1.038979E+00	+2.152920E+00	-6.444733E-01	-3.542797E+00	-5.837265E-01	+1.483569E+00
+8.324510E-01	+8.564335E-01	+7.544990E-01	+1.267288E+00	-3.721221E-01	-1.699863E-02	-2.135207E-01	-2.096344E-01	-7.383215E-01	+6.566642E-01
-2.460730E-01	-1.819642E+00	-5.005656E-02	-2.398746E+00	+5.872031E-01	+2.530103E-01	-1.046074E+00	+9.663993E-01	-5.633438E-03	+4.231506E-01
-6.778395E-01	-2.918172E-01	+2.683132E-01	+2.109243E+00	+1.453666E-01	-1.415741E+00	-1.125452E-01	+5.834437E-01	-8.891515E-01	+2.824931E-01
+6.049330E-01	+1.054656E+00	+7.169586E-01	+1.155995E+00	+2.126998E+00	+5.231375E-02	+4.876486E-01	-1.616706E-02	+3.260828E-01	+4.612739E-01
+7.998035E-01	-4.212776E-01	-2.148277E-01	-1.417586E+00	+1.095829E+00	-1.388856E-01	-1.844931E-01	-1.217522E+00	-1.230345E-01	-6.778568E-01
-8.917234E-01	-1.515868E-01	+1.753476E-01	-1.638537E-01	-1.112725E+00	-2.048306E-01	+3.778671E-01	+1.114491E+00	+1.316605E+00	+1.969037E-01
-8.151308E-01	-1.049183E+00	+3.904102E-01	-2.284898E+00	-3.030340E-01	+1.971753E+00	-1.493900E+00	+1.048490E+00	+8.413111E-01	-1.880616E+00
-1.322033E-01	-2.375386E+00	+1.180685E-01	+1.938652E+00	+2.388703E-01	-4.124205E-01	-1.279566E+00	+1.341868E+00	-2.309752E-01	-6.210809E-01
-1.799843E+00	+8.285948E-01	+1.948860E+00	-1.051862E+00	-5.743201E-01	-1.419116E+00	+3.063535E-01	-3.863140E-01	+9.137991E-01	+3.555374E-01
-4.040934E-01	-2.756379E-01	-3.003818E-01	+1.979071E+00	+6.257541E-01	+4.652613E-01	+9.428176E-01	+2.256929E-01	+2.268331E+00	+4.352109E-01
-4.311897E-01	+9.735031E-01	+9.221054E-01	-4.571778E-01	-4.233477E-01	+7.969052E-01	-1.047025E-01	+6.774868E-01	+3.584784E-01	-1.565857E-01
+8.534390E-01	+1.420504E+00	+9.438761E-01	-4.910069E-01	+8.423088E-02	-4.135272E-01	-8.853546E-01	+2.275153E+00	-3.445518E-01	-1.859706E+00
+1.095548E+00	-8.787724E-01	+2.429545E-01	+6.777945E-01	+1.295790E+00	-1.790000E+00	+5.131578E-01	-1.184418E+00	-5.362292E-01	-5.873634E-01
-9.999374E-01	-1.756193E+00	-3.092566E-01	-2.889929E-01	-1.357857E+00	+3.480153E-02	-3.590188E-01	-6.418174E-03	+1.033162E-02	+5.220774E-01
